id,room_id,date,block_type,booking_id,current_rate,channel,min_stay_active,min_stay_nights,floor_rate,channel_partner,offer_id
U06_2026-04-23,U06,2026-04-23,SOFT,BKU3C,10000,DIRECT,f,1,0,,
U06_2026-04-24,U06,2026-04-24,SOFT,BKU3C,10000,DIRECT,f,1,0,,
U05_2026-05-01,U05,2026-05-01,EMPTY,,10000,OTA,f,1,0,,
U05_2026-05-02,U05,2026-05-02,EMPTY,,10000,OTA,f,1,0,,
U05_2026-05-03,U05,2026-05-03,EMPTY,,10000,OTA,f,1,0,,
U06_2026-04-27,U06,2026-04-27,SOFT,BKU8D,10000,OTA,f,1,0,,
S06_2026-04-29,S06,2026-04-29,SOFT,BKS9C,2800,OTA,f,1,0,,
U03_2026-04-29,U03,2026-04-29,SOFT,BKU4C,9500,OTA,f,1,0,,
U03_2026-04-30,U03,2026-04-30,SOFT,BKU4C,9500,OTA,f,1,0,,
U03_2026-05-01,U03,2026-05-01,SOFT,BKU4C,9500,OTA,f,1,0,,
U03_2026-05-02,U03,2026-05-02,SOFT,BKU4C,9500,OTA,f,1,0,,
S04_2026-04-26,S04,2026-04-26,SOFT,BKS7D,2800,OTA,f,1,0,,
S04_2026-04-27,S04,2026-04-27,SOFT,BKS7D,2800,OTA,f,1,0,,
S04_2026-04-28,S04,2026-04-28,SOFT,BKS7D,2800,OTA,f,1,0,,
D01_2026-06-27,D01,2026-06-27,SOFT,A2F9F8DC,4770,OTA,f,1,0,Expedia,
D01_2026-06-28,D01,2026-06-28,SOFT,A2F9F8DC,4770,OTA,f,1,0,Expedia,
D02_2026-05-31,D02,2026-05-31,SOFT,CEE72C04,4600,OTA,f,1,0,Booking.com,
D02_2026-06-02,D02,2026-06-02,SOFT,7416CECB,4690,OTA,f,1,0,Booking.com,
D02_2026-06-03,D02,2026-06-03,SOFT,7416CECB,4690,OTA,f,1,0,Booking.com,
D02_2026-06-04,D02,2026-06-04,SOFT,7416CECB,4690,OTA,f,1,0,Booking.com,
D02_2026-06-05,D02,2026-06-05,SOFT,7416CECB,4690,OTA,f,1,0,Booking.com,
D02_2026-06-06,D02,2026-06-06,SOFT,72B5745C,4980,OTA,f,1,0,Expedia,
D02_2026-06-08,D02,2026-06-08,SOFT,0015BED5,5310,DIRECT,f,1,0,,
D02_2026-06-10,D02,2026-06-10,SOFT,B15DF7D4,4730,OTA,f,1,0,Booking.com,
D02_2026-06-11,D02,2026-06-11,SOFT,B15DF7D4,4730,OTA,f,1,0,Booking.com,
D02_2026-06-12,D02,2026-06-12,SOFT,B15DF7D4,4730,OTA,f,1,0,Booking.com,
D02_2026-06-13,D02,2026-06-13,SOFT,B15DF7D4,4730,OTA,f,1,0,Booking.com,
D02_2026-06-20,D02,2026-06-20,SOFT,9482FFF6,4890,OTA,f,1,0,Booking.com,
D02_2026-06-21,D02,2026-06-21,SOFT,9482FFF6,4890,OTA,f,1,0,Booking.com,
D02_2026-06-23,D02,2026-06-23,SOFT,3D1CB018,5030,DIRECT,f,1,0,,
D02_2026-06-26,D02,2026-06-26,SOFT,EE4090F8,5100,DIRECT,f,1,0,,
D02_2026-06-27,D02,2026-06-27,SOFT,EE4090F8,5100,DIRECT,f,1,0,,
D03_2026-05-31,D03,2026-05-31,SOFT,CD8BE73E,4620,OTA,f,1,0,Booking.com,
D03_2026-06-01,D03,2026-06-01,SOFT,CD8BE73E,4620,OTA,f,1,0,Booking.com,
D03_2026-06-02,D03,2026-06-02,SOFT,CD8BE73E,4620,OTA,f,1,0,Booking.com,
D03_2026-06-04,D03,2026-06-04,SOFT,560076EC,5260,DIRECT,f,1,0,,
S08_2026-04-15,S08,2026-04-15,SOFT,BC254CAF,3000,OTA,f,1,0,,
S08_2026-04-16,S08,2026-04-16,SOFT,BC254CAF,3000,OTA,f,1,0,,
D03_2026-06-06,D03,2026-06-06,SOFT,58A53F71,5080,DIRECT,f,1,0,,
S08_2026-04-11,S08,2026-04-11,EMPTY,,3000,OTA,f,1,0,,
D03_2026-06-07,D03,2026-06-07,SOFT,58A53F71,5080,DIRECT,f,1,0,,
D03_2026-06-10,D03,2026-06-10,SOFT,AE7B95EA,4630,OTA,f,1,0,Travelocity,
D03_2026-06-12,D03,2026-06-12,SOFT,49148E91,4900,OTA,f,1,0,Booking.com,
D03_2026-06-13,D03,2026-06-13,SOFT,49148E91,4900,OTA,f,1,0,Booking.com,
D03_2026-06-16,D03,2026-06-16,SOFT,19CC9BE5,5100,DIRECT,f,1,0,,
D03_2026-06-17,D03,2026-06-17,SOFT,19CC9BE5,5100,DIRECT,f,1,0,,
S02_2026-04-10,S02,2026-04-10,SOFT,BKS6A,2500,OTA,f,1,0,,
D03_2026-06-18,D03,2026-06-18,SOFT,19CC9BE5,5100,DIRECT,f,1,0,,
D03_2026-06-20,D03,2026-06-20,SOFT,2D091F4D,5270,DIRECT,f,1,0,,
D03_2026-06-21,D03,2026-06-21,SOFT,2D091F4D,5270,DIRECT,f,1,0,,
D03_2026-06-24,D03,2026-06-24,SOFT,78310CD4,5180,DIRECT,f,1,0,,
D03_2026-06-26,D03,2026-06-26,SOFT,0FFD1A7C,4880,OTA,f,1,0,Priceline,
D03_2026-06-27,D03,2026-06-27,SOFT,0FFD1A7C,4880,OTA,f,1,0,Priceline,
D03_2026-06-28,D03,2026-06-28,SOFT,0FFD1A7C,4880,OTA,f,1,0,Priceline,
D07_2026-05-31,D07,2026-05-31,SOFT,29D58B16,5970,OTA,f,1,0,Priceline,
D07_2026-06-01,D07,2026-06-01,SOFT,29D58B16,5970,OTA,f,1,0,Priceline,
D07_2026-06-04,D07,2026-06-04,SOFT,FC161CAD,5590,OTA,f,1,0,Booking.com,
D07_2026-06-05,D07,2026-06-05,SOFT,FC161CAD,5590,OTA,f,1,0,Booking.com,
D07_2026-06-06,D07,2026-06-06,SOFT,FC161CAD,5590,OTA,f,1,0,Booking.com,
D07_2026-06-08,D07,2026-06-08,SOFT,F1F9C149,6390,DIRECT,f,1,0,,
S02_2026-04-16,S02,2026-04-16,SOFT,1064CD53,2500,OTA,f,1,0,,
S08_2026-04-10,S08,2026-04-10,EMPTY,,3000,OTA,f,1,0,,
S04_2026-04-23,S04,2026-04-23,SOFT,BKS10B,3000,OTA,t,1,0,,
D07_2026-06-10,D07,2026-06-10,SOFT,46D3F9A0,5750,OTA,f,1,0,Expedia,
S02_2026-04-11,S02,2026-04-11,EMPTY,,2500,OTA,f,1,0,,
S08_2026-04-13,S08,2026-04-13,EMPTY,,3000,OTA,f,1,0,,
S08_2026-04-14,S08,2026-04-14,EMPTY,,3000,OTA,f,1,0,,
D07_2026-06-11,D07,2026-06-11,SOFT,5C7449BF,6470,DIRECT,f,1,0,,
D07_2026-06-12,D07,2026-06-12,SOFT,5C7449BF,6470,DIRECT,f,1,0,,
D07_2026-06-13,D07,2026-06-13,SOFT,AD9C7E18,5710,OTA,f,1,0,Hotels.com,
S02_2026-04-13,S02,2026-04-13,SOFT,BKS9A,2500,OTA,t,1,0,,
S02_2026-04-14,S02,2026-04-14,SOFT,BKS9A,2500,OTA,f,1,0,,
S02_2026-04-15,S02,2026-04-15,SOFT,36D75563,2500,OTA,f,1,0,,
D07_2026-06-14,D07,2026-06-14,SOFT,AD9C7E18,5710,OTA,f,1,0,Hotels.com,
S08_2026-04-24,S08,2026-04-24,SOFT,5AB0EDD1,3000,OTA,f,1,0,,
S04_2026-04-24,S04,2026-04-24,SOFT,8ADA576C,2800,OTA,f,1,0,,
D07_2026-06-17,D07,2026-06-17,SOFT,19DE548E,6050,DIRECT,f,1,0,,
D07_2026-06-18,D07,2026-06-18,SOFT,19DE548E,6050,DIRECT,f,1,0,,
D07_2026-06-19,D07,2026-06-19,SOFT,CE41B8D3,5560,OTA,f,1,0,Hotels.com,
D07_2026-06-20,D07,2026-06-20,SOFT,CE41B8D3,5560,OTA,f,1,0,Hotels.com,
D07_2026-06-21,D07,2026-06-21,SOFT,CE41B8D3,5560,OTA,f,1,0,Hotels.com,
D07_2026-06-23,D07,2026-06-23,SOFT,C1E5AF1A,5880,OTA,f,1,0,Expedia,
D07_2026-06-25,D07,2026-06-25,SOFT,EE6FEDD0,5950,DIRECT,f,1,0,,
D07_2026-06-26,D07,2026-06-26,SOFT,EE6FEDD0,5950,DIRECT,f,1,0,,
D07_2026-06-27,D07,2026-06-27,SOFT,EE6FEDD0,5950,DIRECT,f,1,0,,
D07_2026-06-28,D07,2026-06-28,SOFT,1C85D26B,5800,OTA,f,1,0,Travelocity,
D07_2026-06-29,D07,2026-06-29,SOFT,1C85D26B,5800,OTA,f,1,0,Travelocity,
D08_2026-05-31,D08,2026-05-31,SOFT,00B95253,5620,OTA,f,1,0,Expedia,
D08_2026-06-01,D08,2026-06-01,SOFT,00B95253,5620,OTA,f,1,0,Expedia,
D08_2026-06-02,D08,2026-06-02,SOFT,00B95253,5620,OTA,f,1,0,Expedia,
D08_2026-06-04,D08,2026-06-04,SOFT,C46E2683,6030,DIRECT,f,1,0,,
D08_2026-06-06,D08,2026-06-06,SOFT,5A1B49BC,5970,OTA,f,1,0,Travelocity,
D08_2026-06-07,D08,2026-06-07,SOFT,5A1B49BC,5970,OTA,f,1,0,Travelocity,
D08_2026-06-08,D08,2026-06-08,SOFT,5A1B49BC,5970,OTA,f,1,0,Travelocity,
D08_2026-06-12,D08,2026-06-12,SOFT,AF10EDE2,6440,DIRECT,f,1,0,,
D08_2026-06-13,D08,2026-06-13,SOFT,FBDBD796,5650,OTA,f,1,0,Expedia,
D08_2026-06-15,D08,2026-06-15,SOFT,8E6D661F,5570,OTA,f,1,0,Expedia,
D08_2026-06-19,D08,2026-06-19,SOFT,CA625F40,5780,OTA,f,1,0,Travelocity,
D02_2026-04-25,D02,2026-04-25,SOFT,BKD5C,5000,OTA,f,1,0,,
D02_2026-04-26,D02,2026-04-26,SOFT,BKD5C,5000,DIRECT,f,1,0,,
D02_2026-04-27,D02,2026-04-27,SOFT,BKD5C,5000,DIRECT,f,1,0,,
D02_2026-04-28,D02,2026-04-28,SOFT,BKD5C,5000,DIRECT,f,1,0,,
D02_2026-04-29,D02,2026-04-29,SOFT,BKD5C,5000,DIRECT,f,1,0,,
D01_2026-04-19,D01,2026-04-19,EMPTY,,5000,OTA,f,1,0,,
D08_2026-06-20,D08,2026-06-20,SOFT,CA625F40,5780,OTA,f,1,0,Travelocity,
D08_2026-06-21,D08,2026-06-21,SOFT,CA625F40,5780,OTA,f,1,0,Travelocity,
D08_2026-06-23,D08,2026-06-23,SOFT,8C16A3A1,5700,OTA,f,1,0,Priceline,
D08_2026-06-25,D08,2026-06-25,SOFT,DEAB353E,5580,OTA,f,1,0,Expedia,
D08_2026-06-26,D08,2026-06-26,SOFT,DEAB353E,5580,OTA,f,1,0,Expedia,
D08_2026-06-27,D08,2026-06-27,SOFT,DEAB353E,5580,OTA,f,1,0,Expedia,
D01_2026-04-17,D01,2026-04-17,SOFT,BKD6B,5000,OTA,f,1,0,,
D08_2026-06-28,D08,2026-06-28,SOFT,DEAB353E,5580,OTA,f,1,0,Expedia,
D09_2026-05-31,D09,2026-05-31,SOFT,3C18B817,5950,DIRECT,f,1,0,,
D09_2026-06-01,D09,2026-06-01,SOFT,3C18B817,5950,DIRECT,f,1,0,,
D09_2026-06-02,D09,2026-06-02,SOFT,60BE6992,5970,OTA,f,1,0,Booking.com,
D09_2026-06-03,D09,2026-06-03,SOFT,60BE6992,5970,OTA,f,1,0,Booking.com,
D09_2026-06-05,D09,2026-06-05,SOFT,E56D832C,6320,DIRECT,f,1,0,,
D01_2026-04-18,D01,2026-04-18,SOFT,BKD6B,5000,OTA,f,1,0,,
D09_2026-06-06,D09,2026-06-06,SOFT,E56D832C,6320,DIRECT,f,1,0,,
S02_2026-04-09,S02,2026-04-09,SOFT,BKS4A,2500,OTA,f,1,0,,
S08_2026-04-09,S08,2026-04-09,EMPTY,,3000,OTA,f,1,0,,
D09_2026-06-07,D09,2026-06-07,SOFT,E56D832C,6320,DIRECT,f,1,0,,
D01_2026-04-26,D01,2026-04-26,SOFT,BKD2D,5000,DIRECT,f,1,0,,
D01_2026-04-27,D01,2026-04-27,SOFT,BKD2D,5000,DIRECT,f,1,0,,
D01_2026-04-28,D01,2026-04-28,SOFT,BKD2D,5000,DIRECT,f,1,0,,
D01_2026-04-29,D01,2026-04-29,SOFT,BKD2D,5000,DIRECT,f,1,0,,
D09_2026-06-08,D09,2026-06-08,SOFT,B1B89D50,5520,OTA,f,1,0,Priceline,
D09_2026-06-11,D09,2026-06-11,SOFT,940E36AF,5680,OTA,f,1,0,Priceline,
D09_2026-06-12,D09,2026-06-12,SOFT,940E36AF,5680,OTA,f,1,0,Priceline,
D09_2026-06-13,D09,2026-06-13,SOFT,C5517E38,5710,OTA,f,1,0,Hotels.com,
D09_2026-06-16,D09,2026-06-16,SOFT,F91B49D6,5790,OTA,f,1,0,Priceline,
D09_2026-06-17,D09,2026-06-17,SOFT,F91B49D6,5790,OTA,f,1,0,Priceline,
D09_2026-06-19,D09,2026-06-19,SOFT,13743EAA,5800,OTA,f,1,0,Expedia,
D09_2026-06-20,D09,2026-06-20,SOFT,13743EAA,5800,OTA,f,1,0,Expedia,
D09_2026-06-21,D09,2026-06-21,SOFT,13743EAA,5800,OTA,f,1,0,Expedia,
D01_2026-04-24,D01,2026-04-24,SOFT,BKD7C,5000,DIRECT,f,1,0,,
D01_2026-04-25,D01,2026-04-25,SOFT,BKD7C,5000,DIRECT,f,1,0,,
D09_2026-06-26,D09,2026-06-26,SOFT,19E4B9DA,5850,OTA,f,1,0,Expedia,
D09_2026-06-27,D09,2026-06-27,SOFT,DC62D4E4,5820,OTA,f,1,0,Expedia,
D01_2026-04-20,D01,2026-04-20,SOFT,55F8FF52,5000,OTA,f,1,0,,
D01_2026-04-21,D01,2026-04-21,SOFT,55F8FF52,5000,OTA,f,1,0,,
D01_2026-04-22,D01,2026-04-22,SOFT,55F8FF52,5000,OTA,t,1,0,,
D09_2026-06-28,D09,2026-06-28,SOFT,DC62D4E4,5820,OTA,f,1,0,Expedia,
D09_2026-06-29,D09,2026-06-29,SOFT,DC62D4E4,5820,OTA,f,1,0,Expedia,
D10_2026-05-31,D10,2026-05-31,SOFT,1E629DB9,6470,DIRECT,f,1,0,,
D10_2026-06-03,D10,2026-06-03,SOFT,B5514CEB,6310,OTA,f,1,0,Booking.com,
S05_2026-04-17,S05,2026-04-17,EMPTY,,2800,OTA,f,1,0,,
S03_2026-04-22,S03,2026-04-22,EMPTY,,2500,OTA,f,1,0,,
D10_2026-06-04,D10,2026-06-04,SOFT,B5514CEB,6310,OTA,f,1,0,Booking.com,
D10_2026-06-06,D10,2026-06-06,SOFT,B4547012,6840,DIRECT,f,1,0,,
D10_2026-06-07,D10,2026-06-07,SOFT,B4547012,6840,DIRECT,f,1,0,,
D10_2026-06-12,D10,2026-06-12,SOFT,23095461,6010,OTA,f,1,0,Travelocity,
D10_2026-06-13,D10,2026-06-13,SOFT,23095461,6010,OTA,f,1,0,Travelocity,
D10_2026-06-14,D10,2026-06-14,SOFT,69D10481,6630,DIRECT,f,1,0,,
D10_2026-06-15,D10,2026-06-15,SOFT,69D10481,6630,DIRECT,f,1,0,,
D10_2026-06-17,D10,2026-06-17,SOFT,6D17427F,6690,DIRECT,f,1,0,,
D10_2026-06-19,D10,2026-06-19,SOFT,B1A94A7C,6590,DIRECT,f,1,0,,
D10_2026-06-20,D10,2026-06-20,SOFT,B1A94A7C,6590,DIRECT,f,1,0,,
D10_2026-06-21,D10,2026-06-21,SOFT,B1A94A7C,6590,DIRECT,f,1,0,,
D10_2026-06-22,D10,2026-06-22,SOFT,B1A94A7C,6590,DIRECT,f,1,0,,
D10_2026-06-27,D10,2026-06-27,SOFT,52C5BDB6,6600,DIRECT,f,1,0,,
U01_2026-05-31,U01,2026-05-31,SOFT,F47148AA,8580,OTA,f,1,0,Booking.com,
U01_2026-06-01,U01,2026-06-01,SOFT,F47148AA,8580,OTA,f,1,0,Booking.com,
U01_2026-06-03,U01,2026-06-03,SOFT,6FBE8176,9690,DIRECT,f,1,0,,
U01_2026-06-06,U01,2026-06-06,SOFT,9B60A7F3,8860,OTA,f,1,0,Hotels.com,
U01_2026-06-07,U01,2026-06-07,SOFT,3786FEB7,9490,DIRECT,f,1,0,,
U01_2026-06-09,U01,2026-06-09,SOFT,0567469E,8800,OTA,f,1,0,Expedia,
U01_2026-06-12,U01,2026-06-12,SOFT,74ED140B,8490,OTA,f,1,0,Expedia,
U01_2026-06-13,U01,2026-06-13,SOFT,74ED140B,8490,OTA,f,1,0,Expedia,
U01_2026-06-14,U01,2026-06-14,SOFT,74ED140B,8490,OTA,f,1,0,Expedia,
U01_2026-06-16,U01,2026-06-16,SOFT,1E505C96,9400,DIRECT,f,1,0,,
U01_2026-06-19,U01,2026-06-19,SOFT,8DFC036D,8480,OTA,f,1,0,Travelocity,
U01_2026-06-20,U01,2026-06-20,SOFT,61ED60CE,8510,OTA,f,1,0,Priceline,
U01_2026-06-21,U01,2026-06-21,SOFT,61ED60CE,8510,OTA,f,1,0,Priceline,
U01_2026-06-22,U01,2026-06-22,SOFT,61ED60CE,8510,OTA,f,1,0,Priceline,
U01_2026-06-26,U01,2026-06-26,SOFT,070E88AF,9060,DIRECT,f,1,0,,
U01_2026-06-27,U01,2026-06-27,SOFT,070E88AF,9060,DIRECT,f,1,0,,
U01_2026-06-29,U01,2026-06-29,SOFT,3156DD00,8990,OTA,f,1,0,Hotels.com,
U02_2026-05-31,U02,2026-05-31,SOFT,61A7576D,9400,DIRECT,f,1,0,,
U02_2026-06-01,U02,2026-06-01,SOFT,61A7576D,9400,DIRECT,f,1,0,,
U02_2026-06-02,U02,2026-06-02,SOFT,61A7576D,9400,DIRECT,f,1,0,,
U02_2026-06-03,U02,2026-06-03,SOFT,61A7576D,9400,DIRECT,f,1,0,,
E07_2026-04-10,E07,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-11,E07,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-12,E07,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
U02_2026-06-06,U02,2026-06-06,SOFT,390F681A,8460,OTA,f,1,0,Expedia,
S01_2026-04-18,S01,2026-04-18,SOFT,BKS9B,2000,OTA,t,1,0,,
S01_2026-04-19,S01,2026-04-19,SOFT,BKS9B,2500,DIRECT,f,1,0,,
S01_2026-04-20,S01,2026-04-20,SOFT,BKS9B,2500,DIRECT,f,1,0,,
U02_2026-06-07,U02,2026-06-07,SOFT,390F681A,8460,OTA,f,1,0,Expedia,
U02_2026-06-10,U02,2026-06-10,SOFT,59CA6224,8930,OTA,f,1,0,Priceline,
U02_2026-06-11,U02,2026-06-11,SOFT,59CA6224,8930,OTA,f,1,0,Priceline,
U02_2026-06-12,U02,2026-06-12,SOFT,E95E63EA,8830,OTA,f,1,0,Booking.com,
U02_2026-06-13,U02,2026-06-13,SOFT,E95E63EA,8830,OTA,f,1,0,Booking.com,
S01_2026-04-21,S01,2026-04-21,SOFT,BKS9B,2500,DIRECT,f,1,0,,
U02_2026-06-14,U02,2026-06-14,SOFT,E95E63EA,8830,OTA,f,1,0,Booking.com,
U02_2026-06-16,U02,2026-06-16,SOFT,9A8FF2E3,8820,OTA,f,1,0,Booking.com,
U02_2026-06-17,U02,2026-06-17,SOFT,9A8FF2E3,8820,OTA,f,1,0,Booking.com,
U02_2026-06-19,U02,2026-06-19,SOFT,085B09D1,8850,OTA,f,1,0,Priceline,
S01_2026-04-22,S01,2026-04-22,SOFT,BKS9B,2500,DIRECT,f,1,0,,
U02_2026-06-20,U02,2026-06-20,SOFT,085B09D1,8850,OTA,f,1,0,Priceline,
U02_2026-06-21,U02,2026-06-21,SOFT,085B09D1,8850,OTA,f,1,0,Priceline,
U02_2026-06-23,U02,2026-06-23,SOFT,F9E42994,8810,DIRECT,f,1,0,,
U02_2026-06-26,U02,2026-06-26,SOFT,EFD44809,8570,OTA,f,1,0,Orbitz,
U02_2026-06-27,U02,2026-06-27,SOFT,EFD44809,8570,OTA,f,1,0,Orbitz,
U02_2026-06-29,U02,2026-06-29,SOFT,5134407E,8500,OTA,f,1,0,Priceline,
U03_2026-05-31,U03,2026-05-31,SOFT,AA1DCA89,8980,OTA,f,1,0,Priceline,
U03_2026-06-01,U03,2026-06-01,SOFT,AA1DCA89,8980,OTA,f,1,0,Priceline,
U03_2026-06-02,U03,2026-06-02,SOFT,A837AC0D,10100,DIRECT,f,1,0,,
U03_2026-06-04,U03,2026-06-04,SOFT,82C34236,9950,DIRECT,f,1,0,,
S05_2026-04-18,S05,2026-04-18,EMPTY,,2800,OTA,f,1,0,,
S05_2026-04-19,S05,2026-04-19,EMPTY,,2800,OTA,f,1,0,,
U03_2026-06-05,U03,2026-06-05,SOFT,82C34236,9950,DIRECT,f,1,0,,
U03_2026-06-06,U03,2026-06-06,SOFT,82C34236,9950,DIRECT,f,1,0,,
U03_2026-06-07,U03,2026-06-07,SOFT,AC1A7132,10020,DIRECT,f,1,0,,
U03_2026-06-09,U03,2026-06-09,SOFT,E4746229,9340,OTA,f,1,0,Booking.com,
S05_2026-04-20,S05,2026-04-20,SOFT,BKS7C,2800,OTA,f,1,0,,
S05_2026-04-21,S05,2026-04-21,SOFT,BKS7C,2800,OTA,f,1,0,,
S05_2026-04-22,S05,2026-04-22,SOFT,BKS7C,2800,OTA,f,1,0,,
S05_2026-04-23,S05,2026-04-23,SOFT,BKS7C,2800,OTA,f,1,0,,
U03_2026-06-11,U03,2026-06-11,SOFT,659CB99D,9180,OTA,f,1,0,Expedia,
U03_2026-06-12,U03,2026-06-12,SOFT,659CB99D,9180,OTA,f,1,0,Expedia,
U03_2026-06-13,U03,2026-06-13,SOFT,649F699F,9120,OTA,f,1,0,Orbitz,
U03_2026-06-14,U03,2026-06-14,SOFT,649F699F,9120,OTA,f,1,0,Orbitz,
U03_2026-06-15,U03,2026-06-15,SOFT,649F699F,9120,OTA,f,1,0,Orbitz,
U03_2026-06-16,U03,2026-06-16,SOFT,649F699F,9120,OTA,f,1,0,Orbitz,
U03_2026-06-17,U03,2026-06-17,SOFT,9EBDB753,9360,OTA,f,1,0,Expedia,
U03_2026-06-19,U03,2026-06-19,SOFT,FCAA6B4E,10220,DIRECT,f,1,0,,
U03_2026-06-20,U03,2026-06-20,SOFT,FCAA6B4E,10220,DIRECT,f,1,0,,
U03_2026-06-21,U03,2026-06-21,SOFT,FCAA6B4E,10220,DIRECT,f,1,0,,
E08_2026-04-10,E08,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
U03_2026-06-23,U03,2026-06-23,SOFT,A7CC688B,8940,OTA,f,1,0,Travelocity,
U03_2026-06-24,U03,2026-06-24,SOFT,A7CC688B,8940,OTA,f,1,0,Travelocity,
U03_2026-06-26,U03,2026-06-26,SOFT,1CD66B5C,9980,DIRECT,f,1,0,,
U03_2026-06-27,U03,2026-06-27,SOFT,1CD66B5C,9980,DIRECT,f,1,0,,
S01_2026-04-23,S01,2026-04-23,SOFT,BKS9B,2500,DIRECT,f,1,0,,
S01_2026-04-24,S01,2026-04-24,SOFT,BKS9B,2500,OTA,t,1,0,,
U04_2026-05-31,U04,2026-05-31,SOFT,7274A821,9150,OTA,f,1,0,Expedia,
S03_2026-04-24,S03,2026-04-24,EMPTY,,2500,OTA,t,1,0,,
U04_2026-06-01,U04,2026-06-01,SOFT,7274A821,9150,OTA,f,1,0,Expedia,
U04_2026-06-02,U04,2026-06-02,SOFT,7274A821,9150,OTA,f,1,0,Expedia,
U04_2026-06-04,U04,2026-06-04,SOFT,33834FC0,8900,OTA,f,1,0,Expedia,
U04_2026-06-05,U04,2026-06-05,SOFT,33834FC0,8900,OTA,f,1,0,Expedia,
U04_2026-06-06,U04,2026-06-06,SOFT,DD549840,8940,OTA,f,1,0,Orbitz,
U04_2026-06-08,U04,2026-06-08,SOFT,CBF33E9B,9130,OTA,f,1,0,Hotels.com,
U04_2026-06-10,U04,2026-06-10,SOFT,8141230E,10150,DIRECT,f,1,0,,
U04_2026-06-11,U04,2026-06-11,SOFT,A5448ADF,10210,DIRECT,f,1,0,,
U04_2026-06-12,U04,2026-06-12,SOFT,A5448ADF,10210,DIRECT,f,1,0,,
U04_2026-06-13,U04,2026-06-13,SOFT,A5448ADF,10210,DIRECT,f,1,0,,
U04_2026-06-16,U04,2026-06-16,SOFT,090AF31F,9180,OTA,f,1,0,Travelocity,
U04_2026-06-18,U04,2026-06-18,SOFT,2D8F9BCB,10210,DIRECT,f,1,0,,
U04_2026-06-19,U04,2026-06-19,SOFT,2D8F9BCB,10210,DIRECT,f,1,0,,
U04_2026-06-20,U04,2026-06-20,SOFT,7F5F11BE,9260,DIRECT,f,1,0,,
U04_2026-06-21,U04,2026-06-21,SOFT,7F5F11BE,9260,DIRECT,f,1,0,,
U04_2026-06-23,U04,2026-06-23,SOFT,7F8748A9,9500,DIRECT,f,1,0,,
U04_2026-06-24,U04,2026-06-24,SOFT,7F8748A9,9500,DIRECT,f,1,0,,
U04_2026-06-25,U04,2026-06-25,SOFT,1C3AD883,9390,DIRECT,f,1,0,,
U04_2026-06-26,U04,2026-06-26,SOFT,1C3AD883,9390,DIRECT,f,1,0,,
U04_2026-06-27,U04,2026-06-27,SOFT,1C3AD883,9390,DIRECT,f,1,0,,
U04_2026-06-29,U04,2026-06-29,SOFT,9DB1F10C,9880,DIRECT,f,1,0,,
U05_2026-05-31,U05,2026-05-31,SOFT,0BA078B7,9940,OTA,f,1,0,Booking.com,
U05_2026-06-05,U05,2026-06-05,SOFT,C3C2712E,9650,OTA,f,1,0,Hotels.com,
U05_2026-06-07,U05,2026-06-07,SOFT,A544014F,10450,DIRECT,f,1,0,,
U05_2026-06-09,U05,2026-06-09,SOFT,DDA76EA6,9460,OTA,f,1,0,Hotels.com,
U05_2026-06-10,U05,2026-06-10,SOFT,DDA76EA6,9460,OTA,f,1,0,Hotels.com,
U05_2026-06-12,U05,2026-06-12,SOFT,91B719C0,9540,OTA,f,1,0,Travelocity,
U05_2026-06-13,U05,2026-06-13,SOFT,91B719C0,9540,OTA,f,1,0,Travelocity,
U05_2026-06-14,U05,2026-06-14,SOFT,91B719C0,9540,OTA,f,1,0,Travelocity,
U05_2026-06-15,U05,2026-06-15,SOFT,100CA693,9660,OTA,f,1,0,Priceline,
U05_2026-06-16,U05,2026-06-16,SOFT,100CA693,9660,OTA,f,1,0,Priceline,
U05_2026-06-17,U05,2026-06-17,SOFT,121B67B0,10250,DIRECT,f,1,0,,
U05_2026-06-19,U05,2026-06-19,SOFT,E8ABEBB9,9530,OTA,f,1,0,Travelocity,
U05_2026-06-20,U05,2026-06-20,SOFT,E8ABEBB9,9530,OTA,f,1,0,Travelocity,
U05_2026-06-22,U05,2026-06-22,SOFT,1ACAFE72,9410,OTA,f,1,0,Expedia,
U05_2026-06-25,U05,2026-06-25,SOFT,4068BD3C,10650,DIRECT,f,1,0,,
U05_2026-06-27,U05,2026-06-27,SOFT,0C2C9D34,9580,OTA,f,1,0,Booking.com,
U05_2026-06-28,U05,2026-06-28,SOFT,0C2C9D34,9580,OTA,f,1,0,Booking.com,
U06_2026-05-31,U06,2026-05-31,SOFT,75414EE6,9960,OTA,f,1,0,Expedia,
U06_2026-06-03,U06,2026-06-03,SOFT,7F866C1E,9440,OTA,f,1,0,Orbitz,
U06_2026-06-04,U06,2026-06-04,SOFT,7F866C1E,9440,OTA,f,1,0,Orbitz,
U06_2026-06-05,U06,2026-06-05,SOFT,15CA608E,10260,DIRECT,f,1,0,,
U06_2026-06-06,U06,2026-06-06,SOFT,15CA608E,10260,DIRECT,f,1,0,,
U06_2026-06-07,U06,2026-06-07,SOFT,15CA608E,10260,DIRECT,f,1,0,,
